,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
165,DLpHmXitZxDLdqTwydUSdA,la-fusión-san-francisco-2,La Fusión,https://s3-media2.fl.yelpcdn.com/bphoto/oRfx291jFQc0ZhfLjIOY3w/o.jpg,False,https://www.yelp.com/biz/la-fusi%C3%B3n-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1165,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,"{'latitude': 37.7916357455614, 'longitude': -122.403691572642}",['delivery'],$$,"{'address1': '475 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['475 Pine St', 'San Francisco, CA 94104']}",+14157810894,(415) 781-0894,4468.635044951983
166,TlBFKt2N2eSEBpN-UZmDBw,parada-22-san-francisco,Parada 22,https://s3-media1.fl.yelpcdn.com/bphoto/EV-QYPFFjtdmB4rwtNiAFg/o.jpg,False,https://www.yelp.com/biz/parada-22-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1364,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.769217, 'longitude': -122.4521212}","['delivery', 'pickup']",$$,"{'address1': '1805 Haight St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1805 Haight St', 'San Francisco, CA 94117']}",+14157501111,(415) 750-1111,1659.4286084394544
167,mDM7-ho67ePJXd5TodtCOg,acquerello-san-francisco,Acquerello,https://s3-media4.fl.yelpcdn.com/bphoto/-8zaekWtiI-d50ybEJBtEA/o.jpg,False,https://www.yelp.com/biz/acquerello-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1190,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 37.79157, 'longitude': -122.4213296}",[],$$$$,"{'address1': '1722 Sacramento St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1722 Sacramento St', 'San Francisco, CA 94109']}",+14155675432,(415) 567-5432,3654.5935261670274
168,fGj7q3Qro-Efk7t-IVnpXQ,woodhouse-fish-san-francisco-2,Woodhouse Fish,https://s3-media1.fl.yelpcdn.com/bphoto/FhBdF-5-CpxSVGeUwNrUcg/o.jpg,False,https://www.yelp.com/biz/woodhouse-fish-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1757,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.7676615910331, 'longitude': -122.42844209075}",['delivery'],$$,"{'address1': '2073 Market St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2073 Market St', 'San Francisco, CA 94114']}",+14154372722,(415) 437-2722,1029.8261039633505
169,lOCewxz6QNegZbArImNBfw,the-view-lounge-san-francisco,The View Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/8eYghuZKluxQnJF5OpIMtQ/o.jpg,False,https://www.yelp.com/biz/the-view-lounge-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1867,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 37.785343, 'longitude': -122.404401}",['delivery'],$$,"{'address1': '780 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['780 Mission St', 'San Francisco, CA 94103']}",+14158961600,(415) 896-1600,3914.200781192521
170,s3Vi_0iue-hIRJ7O78JzRQ,the-ice-cream-bar-san-francisco,The Ice Cream Bar,https://s3-media4.fl.yelpcdn.com/bphoto/hK81dRWvv9Baa_D47uFSpg/o.jpg,False,https://www.yelp.com/biz/the-ice-cream-bar-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1364,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.76643, 'longitude': -122.45033}","['delivery', 'pickup']",$,"{'address1': '815 Cole St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['815 Cole St', 'San Francisco, CA 94117']}",+14157424932,(415) 742-4932,1360.9876804770008
171,IoPgRTk7Cs3ydeM5R2NRZA,andytown-coffee-roasters-san-francisco,Andytown Coffee Roasters,https://s3-media3.fl.yelpcdn.com/bphoto/Hb-VXPYk2CRrTcrEJsURzA/o.jpg,False,https://www.yelp.com/biz/andytown-coffee-roasters-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,963,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,"{'latitude': 37.756805, 'longitude': -122.502283}",['delivery'],$,"{'address1': '3655 Lawton St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['3655 Lawton St', 'San Francisco, CA 94122']}",+14157539775,(415) 753-9775,5805.512618857171
172,ziVej4oW2JpUConTE_Y_mg,nicks-crispy-tacos-san-francisco-2,Nick's Crispy Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/b_TX66NjtzYZRL5Fvtt5KQ/o.jpg,False,https://www.yelp.com/biz/nicks-crispy-tacos-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,3530,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 37.79607, 'longitude': -122.42196}","['delivery', 'pickup']",$$,"{'address1': '1500 Broadway', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1500 Broadway', 'San Francisco, CA 94109']}",+14154098226,(415) 409-8226,4115.017206768006
173,q2EbLD93gEO5uXXx7Pk3bw,benu-san-francisco-4,Benu,https://s3-media2.fl.yelpcdn.com/bphoto/76QUmtRxT7C_oNFYykgx0g/o.jpg,False,https://www.yelp.com/biz/benu-san-francisco-4?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1118,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 37.785402, 'longitude': -122.399068}","['delivery', 'pickup']",$$$$,"{'address1': '22 Hawthorne St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['22 Hawthorne St', 'San Francisco, CA 94105']}",+14156854860,(415) 685-4860,4268.123760656363
174,g2ktKLz4rNTi8T5WUEUYuw,the-monks-kettle-san-francisco,The Monk's Kettle,https://s3-media1.fl.yelpcdn.com/bphoto/Cvskqwgv0j2FeC4SINnT3g/o.jpg,False,https://www.yelp.com/biz/the-monks-kettle-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,2272,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 37.7647290879634, 'longitude': -122.42297490884}","['delivery', 'pickup']",$$,"{'address1': '3141 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3141 16th St', 'San Francisco, CA 94103']}",+14158659523,(415) 865-9523,1258.5167351110315
175,Su1ay8vJyKsHZKQG_eluaA,dragon-beaux-san-francisco,Dragon Beaux,https://s3-media2.fl.yelpcdn.com/bphoto/fmX3U2vlg_u60aRNVHNIqw/o.jpg,False,https://www.yelp.com/biz/dragon-beaux-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1980,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,"{'latitude': 37.780483600679524, 'longitude': -122.48062047742344}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '5700 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5700 Geary Blvd', 'San Francisco, CA 94121']}",+14153338899,(415) 333-8899,4451.657052005488
176,7Q3QIZz5UX-JSTSKKkRqDg,waterbar-san-francisco,Waterbar,https://s3-media2.fl.yelpcdn.com/bphoto/9Q0auyPrzkJyZcWLcchZRA/o.jpg,False,https://www.yelp.com/biz/waterbar-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,3449,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",3.5,"{'latitude': 37.7904941686413, 'longitude': -122.389039464859}","['delivery', 'pickup']",$$$,"{'address1': '399 The Embarcadero', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['399 The Embarcadero', 'San Francisco, CA 94105']}",+14152849922,(415) 284-9922,5309.457960542874
177,VD527WwvrhE3Nhzf5vaMNw,sightglass-coffee-san-francisco-7,Sightglass Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/Iwgn7tb-osuYithmTimpvQ/o.jpg,False,https://www.yelp.com/biz/sightglass-coffee-san-francisco-7?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1909,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,"{'latitude': 37.77696, 'longitude': -122.40851}",['delivery'],$$,"{'address1': '270 Seventh St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['270 Seventh St', 'San Francisco, CA 94103']}",+14158611313,(415) 861-1313,3034.6453751904555
178,iUockw0CUssKZLyoGJYEXA,cuisine-of-nepal-san-francisco,Cuisine of Nepal,https://s3-media4.fl.yelpcdn.com/bphoto/Ps6UvrXCnzj3UJT1f1372w/o.jpg,False,https://www.yelp.com/biz/cuisine-of-nepal-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,672,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'latitude': 37.74097, 'longitude': -122.42318}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '3486 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3486 Mission St', 'San Francisco, CA 94110']}",+14156472222,(415) 647-2222,2502.4258088476086
179,6LfqlrbkpjZt83bEMZWq7A,asiasf-san-francisco,AsiaSF,https://s3-media3.fl.yelpcdn.com/bphoto/j0EMMcvTEdawrdqI4iihJA/o.jpg,False,https://www.yelp.com/biz/asiasf-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1890,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",4.0,"{'latitude': 37.77503, 'longitude': -122.41281}",[],$$$,"{'address1': '201 9th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['201 9th St', 'San Francisco, CA 94103']}",+14152552742,(415) 255-2742,2602.0372193877624
180,D1GB7el1CaX-22CkX94zfw,kittea-san-francisco-6,KitTea,https://s3-media1.fl.yelpcdn.com/bphoto/-dXXZMMgHf33LDVEiKmtTw/o.jpg,False,https://www.yelp.com/biz/kittea-san-francisco-6?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,919,"[{'alias': 'petadoption', 'title': 'Pet Adoption'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4.5,"{'latitude': 37.75264, 'longitude': -122.4209327}","['delivery', 'pickup']",$$,"{'address1': '1266 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1266 Valencia St', 'San Francisco, CA 94110']}",+14153255510,(415) 325-5510,1644.2998652721626
181,I19ntZQrZxMn9gYOOK1rhg,acme-bread-company-san-francisco-2,Acme Bread Company,https://s3-media2.fl.yelpcdn.com/bphoto/CDrjV_u8qbpfFtmR6F5mGg/o.jpg,False,https://www.yelp.com/biz/acme-bread-company-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,910,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 37.7955917, 'longitude': -122.3935498}",[],$$,"{'address1': '1 Ferry Bldg', 'address2': 'Ste 15', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['1 Ferry Bldg', 'Ste 15', 'San Francisco, CA 94111']}",+14152882978,(415) 288-2978,5393.969625926013
182,OH3GLEJvGhbER4d3xMuPIA,betty-lous-seafood-and-grill-san-francisco,Betty Lou's Seafood and Grill,https://s3-media1.fl.yelpcdn.com/bphoto/xPv2w52l4pv6UqTieGCmvQ/o.jpg,False,https://www.yelp.com/biz/betty-lous-seafood-and-grill-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,930,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 37.798272477416, 'longitude': -122.407057508826}","['delivery', 'pickup']",$$,"{'address1': '318 Columbus Ave', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['318 Columbus Ave', 'San Francisco, CA 94133']}",+14157570569,(415) 757-0569,4892.980744272389
183,bH8FgQYhxkj5qQ4wL7vPFA,tuba-authentic-turkish-restaurant-san-francisco,Tuba Authentic Turkish Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/tglhXFpXHEym_CKoj6v_CQ/o.jpg,False,https://www.yelp.com/biz/tuba-authentic-turkish-restaurant-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1116,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 37.754898, 'longitude': -122.422906}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '1007 Guerrero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1007 Guerrero St', 'San Francisco, CA 94110']}",+14158268822,(415) 826-8822,1361.904040975519
184,imHjAJ9uuUK_PNkzT9kCag,basa-seafood-express-san-francisco,Basa Seafood Express,https://s3-media4.fl.yelpcdn.com/bphoto/SV_BUHgxzaIlWE9aOeS1Cg/o.jpg,False,https://www.yelp.com/biz/basa-seafood-express-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,872,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 37.75276, 'longitude': -122.41338}","['delivery', 'pickup']",$,"{'address1': '3064 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3064 24th St', 'San Francisco, CA 94110']}",+14155502388,(415) 550-2388,2222.594636885032
185,CB5FsH1m4D0R5wZ0JFmKzw,salt-and-straw-san-francisco-5,Salt & Straw,https://s3-media3.fl.yelpcdn.com/bphoto/Ck9CIGkRIBBWonT0QPu05Q/o.jpg,False,https://www.yelp.com/biz/salt-and-straw-san-francisco-5?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,723,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 37.7766412, 'longitude': -122.4259532}","['delivery', 'pickup']",$$,"{'address1': '586 Hayes St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['586 Hayes St', 'San Francisco, CA 94102']}",+14155497445,(415) 549-7445,1968.552259561984
186,5xp-qHGhzEzXevsSzYrwkg,pacific-catch-san-francisco-7,Pacific Catch,https://s3-media4.fl.yelpcdn.com/bphoto/kA1n0Da8nZ4H-03L_uV79g/o.jpg,False,https://www.yelp.com/biz/pacific-catch-san-francisco-7?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1689,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 37.80057, 'longitude': -122.43652}","['delivery', 'pickup']",$$,"{'address1': '2027 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2027 Chestnut St', 'San Francisco, CA 94123']}",+14154401950,(415) 440-1950,4415.685839260427
187,O1sRAas2IZQKYVSNZeBagQ,cracked-and-battered-potrero-hill-san-francisco,Cracked & Battered - Potrero Hill,https://s3-media4.fl.yelpcdn.com/bphoto/PXc8apY7YcOvT6iTRrMPAQ/o.jpg,False,https://www.yelp.com/biz/cracked-and-battered-potrero-hill-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1130,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 37.76266, 'longitude': -122.39719}","['delivery', 'pickup']",$$,"{'address1': '1434 18th St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['1434 18th St', 'San Francisco, CA 94107']}",+14159268645,(415) 926-8645,3444.784701280227
188,iZ5VBmyFAZyJCt88KLwhJw,la-mediterranee-san-francisco-8,La Mediterranee,https://s3-media1.fl.yelpcdn.com/bphoto/a5HzeAjp5yC-at26cKCw7A/o.jpg,False,https://www.yelp.com/biz/la-mediterranee-san-francisco-8?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1637,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'armenian', 'title': 'Armenian'}]",4.0,"{'latitude': 37.7900665, 'longitude': -122.4338783}","['delivery', 'pickup']",$$,"{'address1': '2210 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2210 Fillmore St', 'San Francisco, CA 94115']}",+14159212956,(415) 921-2956,3259.1918781325226
189,zFxD8QinHt69Bs7M2mgB-Q,quince-san-francisco,Quince,https://s3-media2.fl.yelpcdn.com/bphoto/b9WY_MphOSK6lPpT-NvMIQ/o.jpg,False,https://www.yelp.com/biz/quince-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1540,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 37.7974756181618, 'longitude': -122.40328815354036}",['delivery'],$$$$,"{'address1': '470 Pacific Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['470 Pacific Ave', 'San Francisco, CA 94133']}",+14157758500,(415) 775-8500,5003.37832857695
190,VQPtsRVNTFkFptcXDTtIyg,urban-ritual-san-francisco-3,Urban Ritual,https://s3-media3.fl.yelpcdn.com/bphoto/NFqXbrOZ6-9FuP8p09diCw/o.jpg,False,https://www.yelp.com/biz/urban-ritual-san-francisco-3?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,867,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 37.77576, 'longitude': -122.42585}","['delivery', 'pickup']",$,"{'address1': '488 Fell St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['488 Fell St', 'San Francisco, CA 94102']}",+14155902873,(415) 590-2873,1892.3707686804041
191,i_OkjtKWm02Upc-PlcUrrg,firefly-restaurant-san-francisco-4,Firefly Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/MkZ_6t3-TaKPALuZCQfYGg/o.jpg,False,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1491,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 37.751206, 'longitude': -122.438189}",['delivery'],$$$,"{'address1': '4288 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4288 24th St', 'San Francisco, CA 94114']}",+14158217652,(415) 821-7652,1088.6781106661263
192,QOpqNPKpClL48TVVrYobAw,pizzetta-211-san-francisco,Pizzetta 211,https://s3-media2.fl.yelpcdn.com/bphoto/1uWcAal9dbi2iOvULeLI4w/o.jpg,False,https://www.yelp.com/biz/pizzetta-211-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1390,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 37.783684, 'longitude': -122.482974}",['delivery'],$$,"{'address1': '211 23rd Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['211 23rd Ave', 'San Francisco, CA 94121']}",+14153799880,(415) 379-9880,4810.639763875178
193,kFgjHGp-cTUK5uPaSJOORA,souvla-san-francisco,Souvla,https://s3-media1.fl.yelpcdn.com/bphoto/Gg_ynaIhzIdfTxKXTQmfUA/o.jpg,False,https://www.yelp.com/biz/souvla-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1590,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 37.77643, 'longitude': -122.425}",['delivery'],$$,"{'address1': '517 Hayes St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['517 Hayes St', 'San Francisco, CA 94102']}",+14154005458,(415) 400-5458,2003.2179011503324
194,WxxE5kE8omgQhJE8sWIvmA,tadich-grill-san-francisco,Tadich Grill,https://s3-media2.fl.yelpcdn.com/bphoto/0WCxsz1br9y1kwZF0EGqHA/o.jpg,False,https://www.yelp.com/biz/tadich-grill-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,2582,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 37.793431560349, 'longitude': -122.399468217791}",['delivery'],$$$,"{'address1': '240 California St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['240 California St', 'San Francisco, CA 94111']}",+14153911849,(415) 391-1849,4862.94513865943
